99830477439311           19761733                 38397556531              74509308                                AC   2013-06-02                              
20131134920521           7175291                  08402264257              27931076                                DE   2014-02-02                              
02556459532300           34511143                 60488399853              61605500                                AC   2015-03-01                              
00524565310675           1169069                  60185809849              27335653                                PD   2013-06-02                              
98352537916820           88435137                 88454474901              43140373                                AC   2016-10-30                              
00102711674081           98508115                 36947403190              47442407                                AC   2013-12-29                              
23539662546284           99397436                 74480751207              70510746                                AC   2014-01-12                              
91699513605197           99428613                 38603144626              60769671                                PD   2014-11-02                              
81606525111020           1759003                  62732447638              50285063                                AC   2014-01-05                              
76878794386440           09291368                 33662395869              46403893                                AC   2014-01-12                              
07662207573160           87321543                 86382169509              53354000                                AC   2014-01-05                              
27096193609054           864330                   08601764539              15188226                                AC   2014-07-20                              
50755787527956           46250331                 79094127480              02427057                                PD   2013-06-02                              
19373655603292           51345703                 24219446668              55137705                                AC   2014-07-27                              
19720276423799           6259237                  27614341371              25548154                                DE   2013-12-29                              
24055318917942           47864648                 39855703642              26743727                                AC   2013-12-15                              
56698066989927           30057385                 58584228162              55369190                                AC   2013-12-22                              
57730041878077           23097970                 22720545707              81986825                                DE   2013-12-29                              
46861817157309           8697852                  23163625547              84368057                                DE   2014-01-12                              
89966321822687           47808075                 29360342059              42401284                                AC   2015-10-11                              
68534522220612           18797893                 99299370809              13840395                                PD   2013-06-02                              
97233089865685           75255506                 38768632566              44132491                                PD   2016-01-10                              
41296769247621           12421884                 69468477329              91992399                                AC   2013-12-29                              
67238027009629           42208518                 98159451746              54410972                                PD   2013-12-08                              
21690140109897           29343690                 60125187440              71981572                                PD   2013-06-02                              
85671150753198           4056005                  37937633886              79307666                                DE   2016-12-11                              
71790458621010           41913683                 38219025910              18280162                                AC   2014-07-20                              
13963682795136           12456896                 90521794478              29224327                                DE   2014-01-12                              
16494862299415           05528080                 62572250843              38838471                                PD   2013-06-02                              
43579422385310           908922                   71708614371              96246304                                AC   2014-08-17                              
73174423367695           84508323                 03262561325              48734775                                AC   2016-07-17                              
42092627886901           57305885                 97784056999              64130819                                DE   2013-06-02                              
41744805330585           1472087                  47639870632              40393503                                AC   2014-07-27                              
96693848564786           72211745                 43392273917              58892448                                AC   2013-08-18                              
09584161312495           278405                   52399888233              81066405                                AC   2014-07-06                              
99471477204246           57008563                 04817542795              67986000                                AC   2013-12-15                              
33696094544594           70408366                 76103459564              67631738                                DE   2013-11-24                              
29994054266083           89896070                 00296811347              68335575                                DE   2016-08-28                              
69841890724277           47408480                 51198893281              77922736                                AC   2014-01-12                              
69867560234295           60320573                 02529709630              53405117                                AC   2013-06-02                              
93535692295309           57537125                 13145325930              98473295                                AC   2014-01-12                              
47692824953278           84396683                 12537585360              84354571                                PD   2014-04-06                              
80070800855711           23242786                 03789485071              30579568                                DE   2014-01-19                              
27525705664346           75480993                 40239340246              69912605                                AC   2013-10-27                              
75274913961480           3085124                  50239336117              84002630                                AC   2014-07-20                              
98174319014558           44200214                 77232903382              64735783                                PD   2013-06-02                              
32446496016834           92249536                 44988032374              06082270                                AC   2014-06-08                              
21239897815991           0059930                  14037157489              50240026                                AC   2013-06-02                              
33482701014095           61484930                 41265688763              64451168                                AC   2014-01-12                              
90505448045692           8413448                  82313386814              44438711                                AC   2013-12-29                              
93369159300762           91431709                 34510093213              81155127                                AC   2016-05-09                              
48141305039719           61983535                 29272977900              01303762                                AC   2013-06-02                              
64610930865556           18389674                 57120889043              18486514                                AC   2013-06-02                              
34600170985277           60840436                 00010899893              15439001                                AC   2013-06-02                              
99266370618438           2741884                  39568946856              17266537                                AC   2013-12-22                              
36970885505740           31141506                 33731698592              51283906                                DE   2013-12-08                              
25602569942267           327814                   44928248477              99051987                                AC   2015-02-01                              
97269681773306           86686565                 97308381304              00885233                                AC   2013-06-02                              
10732149154108           41708585                 95484543753              65374389                                AC   2013-06-02                              
78427913736553           07645777                 71123820689              89586586                                DE   2013-11-10                              
04930718144492           01234841                 17306629611              80710263                                DE   2013-12-15                              
87951421505066           78374507                 96114142968              77090994                                AC   2014-01-12                              
54624846029154           4490924                  57349521550              78177649                                AC   2014-08-31                              
80555921946664           26927894                 34489016223              48915694                                PD   2013-06-02                              
46861817157309           5579002                  30251386275              64945294                                AC   2014-01-12                              
10346652510215           58366684                 96738286288              68817400                                PD   2013-06-02                              
37922132770339           34573846                 81000192412              03676332                                PD   2014-04-27                              
42888509080149           5540977                  62316249186              27328757                                AC   2013-09-22                              
50366503901509           2520517                  30218313208              58173481                                AC   2014-04-13                              
79345427174497           62638684                 36962623071              66634080                                DE   2014-01-05                              
22738624763349           94820731                 04364932379              91499217                                PD   2013-06-02                              
71229334946037           1017198                  74869907892              24659792                                DE   2015-03-22                              
85600263710674           38002194                 52185972348              06265311                                DE   2014-08-31                              
01998865961701           14417435                 11796590165              08248722                                AC   2013-06-02                              
38210832560569           25217209                 22349011873              02873724                                DE   2013-06-02                              
67632435393997           9961457                  30405695893              91815424                                PD   2013-06-02                              
